userid,content
5785148,可采取交叉别查询向导和设计视图完成
5785148,1.设置字段的输入掩码：用来限制用户输入数据的格式，并可对数据输入做更多的控制以保证输入正确的数据
5785148,可使用掩码向导，也可自定义输入掩码
5785148,2.设置有效性规则和有效性文本：输入数据时有时需要限定输入数据的内容，如:性别只允许输入“男”或“女”，成绩的值在0—100之间等，这些通过设置有效性规则和有效性文本实现
5785148,3.默认值：添加新记录时自动向此字段分配指定值
5785148,1、文本型：用来存放字符串数据，存放最大长度为255个字符
5785148,设置字段大小属性可设置能输入的最大字符个数
5785148,包含文本或数字文本，其中文本型数字不能进行计算
5785148,2、数字型：数学计算的数值数据，用来存储由整数、实数等可以进行计算的数据
5785148,可以分为整型、长整型、单精度型、双精度型等
5785148,3、备注型：包含长度在64000个字符内的文本字符串，应用于长文本
5785148,4、日期和时间：表示从50年到9999年之间的任意日期和时间，用于存放日期和时间数据
5785148,5、货币型：小数点左达到15位，小数点右达到44位，货币计算
5785148,6、是否型：取“是”或“否”之一的逻辑值，只含两值之一的数据
5785148,7、计算字段：用于计算的结果
5785148,计算时必须引用同一张表中的其他字段
5785148,8、附件型：任何受支持的文件类型
5785148,它可以将图像、电子表格文件、文档、图表等各种文件附加到数据库记录中
5785148,9、OLE对象：用于存放图片等二进制信息
5785148,10、自动编号型：追加记录时能自动填充的一系列数字一般用于主关键字
5785148,11、超级链接型：链接到其它文档、URL或文档内某个位置邮箱、网址和文档
5785148,建表方法主要有：1、使用设计器创建表2、使用数据表视图创建表3、通过数据导入创建表建表要素主要有：字段名称、数据类型、字段大小三种视图模式如下：列表视图、设计视图、数据表视图
5785148,数据库逻辑模型的作用：是着重用逻辑的过程或主要的业务来描述对象系统，描述系统要“做什么”，或者说具有哪些功能
5785148,"根据分析系统的实际需求决策构建数据库逻辑关系模型,定义数据库物体结构及其关系"
5785148,逻辑建模是数据仓库实施中的重要一环，它能直接反映出业务部门的需求，同时对系统的物理实施有着重要的指导作用，它的作用在于可以通过实体和关系勾勒出企业的数据蓝图
5785148,数据库逻辑模型的主要构成：层状模型、网状模型、关系模型三种模型
5785148,数据库概念模型的作用：1、收集信息2、标识对象3、建立对象间的关系4、标识对象信息模型
5785148,1、数据共享性2、数据冗余度小3、数据一致性
5785148,4、具有数据完整性措施
5785148,5、可以采用交互式或程序方式操作数据库系统的构成：DBS（数据库系统）=OS（操作系统）+DB（数据）+DBMS（数据库管理喜用）+DBA（数据库管理员）
5785148,1.人工管理阶段：特点：数据在计算机内部不保留
5785148,无数据管理软件，数据的管理由应用程序完成
5785148,数据是面向应用的，一组数据对应一个应用程序，数据冗余大而且不共享
5785148,数据不具独立性，完全依赖于应用程序
5785148,数据无结构
5785148,数据控制能力：应用程序自己控制2.文件管理阶段：特点：数据可长期保存在外存上
5785148,数据与程序有了一定的独立性，但独立性差，数据的逻辑结构改变必须修改应用程序
5785148,数据访问按文件名，存取以记录为单位，共享性差、冗余度大
5785148,记录内有结构，整体无结构
5785148,数据控制能力：应用程序自己控制3.数据库管理阶段：特点：数据结构化
5785148,数据的共享性高，冗余度低，易扩充
5785148,数据独立性高
5785148,数据由DBMS统一管理和控制
5785148,动画效果通常有两种实现办法：按照一定的顺序依次显示对象或者使用运动画面
5785148,你可以对整个幻灯片、某个画面或者某个幻灯片对象（包括文本框、图表、艺术字和图画等）应用动画效果
5785148,不过我们设计动画时应该记住一条原则，那就是动画效果不能用得太多，而应该让它起到画龙点睛的作用；在使用动画的时候，要遵循动画的醒目、自然、适当、简化及创意原则
5785148,太多的闪烁和运动画面会让听众注意力分散甚至感到烦躁
5785148,1：新建一个演示文稿，选择设计模板
5785148,2：选择一个合适的应用设计模板
5785148,3：插入一个新幻灯片，输入关于家乡的文字介绍
5785148,4：在新幻灯片上插入关于家乡的图片，包括风景、花卉、特产等
5785148,5：为幻灯片上的对象设置动画效果
5785148,6：设置不同幻灯片之间的切换效果
5785148,1、快捷键ctrl+a///全选2、编辑区任何地方三击左键////选中该段3、鼠标选择要选的区域4、把鼠标放在要选区域的最前面，滚动轴滚到末端后按住shift建店左键选中整个区域5、按住ctrl鼠标左键选可跳跃选择区域！！！6、将鼠标放在最左边，待鼠标改为反方向时点左键//选中该行
5785148,Word图文混排使用到基本对象是图片、艺术字、文本框等，基本的方法是对象的环绕方式及上下层叠加的关系设置
5785148,"1.""顶端居左，四周型文字环绕""2.""顶端居中，四周型文字环绕""3.""顶端居右，四周型文字环绕""4.""中间居左，四周型文字环绕""5.""中间居中，周型文字环绕""6.""中间居右，四周型文字环绕""7.""底端居左，四周型文字环绕""8.""底端居中，四周型文字环绕""9.""底端居右，四周型文字环绕"""
5785148,"样式:样式总体来说,就是统一格式,相当于进行一个预先格式规定,可以自定义段落\字体等内容.例如:我们预先对一篇文章的标题进行了样式的设定并把此样式命名为标题样保存在了模板中,此时要对另一篇文章的标题也应用同样的样式就可以先选中此文章的标题,单击格式工具栏最左边的下拉框(就是正文的那个)选择我们先前保存的样式名标题样单击一下即可把该文章的标题也应用同样的样式.格式刷:格式刷的功能基本同样式差不多,也是复制格式的,如我们把一篇文章的前两段设为三号宋体,想把后两段也设为三号宋体可选中前两段后双击格式刷进行格式复制,再把光标定在后两段上面进行拖动即可.(注:双击格式刷可以把复制的格式连续应用,单击只能用一次).不同的是样式所复制的格式可以随源文件样式的改变而改变,而格式刷不可以."
5785148,节：文本的章节，便于不同格式的排版与阅读文档
5785148,分为分页符和分节符
5785148,文档分栏选定要进行分栏的文档或节，也可以把插入点移动到要进行分栏的节中单击“格式分栏”，然后在“分栏”对话框中选择栏数，注：在“分栏“对话框中还可以设置栏宽和分隔线项目编号符号项目符号：选择已有符号格式确定即可直接应用，单击“图片”按钮可选择图片为符号样式，单击“自定义”按钮可自定义符号、字体、符号和文字缩进位置等编号：单击“自定义”按钮可设置编号样式、字体、起始编号、编号和文字缩进位置等多级符号：可为不同的级别设置不同的编号格式
5785148,文档分栏选定要进行分栏的文档或节，也可以把插入点移动到要进行分栏的节中单击“格式分栏”，然后在“分栏”对话框中选择栏数，注：在“分栏“对话框中还可以设置栏宽和分隔线项目编号符号项目符号：选择已有符号格式确定即可直接应用，单击“图片”按钮可选择图片为符号样式，单击“自定义”按钮可自定义符号、字体、符号和文字缩进位置等编号：单击“自定义”按钮可设置编号样式、字体、起始编号、编号和文字缩进位置等多级符号：可为不同的级别设置不同的编号格式
